policy,seed,shortfall_bps,completion_rate
q_learner,90314,66.3258,1.0000
q_learner_fine,90314,65.7616,1.0000
clairvoyant,90314,9.7998,1.0000
twap,90315,99.0021,1.0000
lookahead,90315,100.8422,1.0000
two_step,90315,123.2402,1.0000
three_step,90315,115.5869,1.0000
q_learner,90315,94.8907,1.0000
q_learner_fine,90315,96.8494,1.0000
clairvoyant,90315,84.6397,1.0000
twap,90316,110.5651,1.0000
lookahead,90316,64.9816,1.0000
two_step,90316,79.8660,1.0000
three_step,90316,63.4120,1.0000
q_learner,90316,107.0679,1.0000
q_learner_fine,90316,97.8400,1.0000
clairvoyant,90316,58.2284,1.0000
twap,90317,124.7675,1.0000
lookahead,90317,126.4737,1.0000
two_step,90317,125.2972,1.0000
three_step,90317,126.5341,1.0000
q_learner,90317,128.7565,1.0000
q_learner_fine,90317,113.5116,1.0000
clairvoyant,90317,106.8128,1.0000
twap,90318,100.1917,1.0000
lookahead,90318,87.8479,1.0000
two_step,90318,93.4655,1.0000
three_step,90318,85.1537,1.0000
q_learner,90318,90.6906,1.0000
q_learner_fine,90318,86.4111,1.0000
clairvoyant,90318,82.4768,1.0000
twap,90319,116.6538,1.0000
lookahead,90319,96.1353,1.0000
two_step,90319,112.4540,1.0000
three_step,90319,101.5891,1.0000
q_learner,90319,106.2205,1.0000
q_learner_fine,90319,102.5398,1.0000
clairvoyant,90319,81.8334,1.0000
twap,90320,111.5357,1.0000
lookahead,90320,156.4990,1.0000
two_step,90320,167.6951,1.0000
three_step,90320,151.6101,1.0000
q_learner,90320,109.4211,1.0000
q_learner_fine,90320,109.8265,1.0000
clairvoyant,90320,90.5212,1.0000
twap,90321,132.7808,1.0000
lookahead,90321,137.0422,1.0000
two_step,90321,132.0624,1.0000
three_step,90321,135.5757,1.0000
q_learner,90321,121.2108,1.0000
q_learner_fine,90321,124.9131,1.0000
clairvoyant,90321,112.5032,1.0000
twap,90322,117.7152,1.0000
lookahead,90322,135.9678,1.0000
two_step,90322,167.5485,1.0000
three_step,90322,135.0751,1.0000
q_learner,90322,113.7343,1.0000
q_learner_fine,90322,110.3509,1.0000
clairvoyant,90322,89.7565,1.0000
twap,90323,88.5570,1.0000
lookahead,90323,57.8315,1.0000
two_step,90323,60.0807,1.0000
three_step,90323,57.9344,1.0000
q_learner,90323,83.1906,1.0000
q_learner_fine,90323,73.6993,1.0000
clairvoyant,90323,25.8506,1.0000
twap,90324,109.4867,1.0000
lookahead,90324,105.8796,1.0000
two_step,90324,121.8573,1.0000
three_step,90324,98.9711,1.0000
q_learner,90324,106.7858,1.0000
q_learner_fine,90324,90.4464,1.0000
clairvoyant,90324,83.2588,1.0000
twap,90325,135.9339,1.0000
lookahead,90325,153.1892,1.0000
two_step,90325,168.1396,1.0000
three_step,90325,162.6376,1.0000
q_learner,90325,137.3429,1.0000
q_learner_fine,90325,131.8274,1.0000
clairvoyant,90325,121.5309,1.0000
twap,90326,99.1994,1.0000
lookahead,90326,99.1004,1.0000
two_step,90326,93.9149,1.0000
three_step,90326,95.9723,1.0000
q_learner,90326,92.2503,1.0000
q_learner_fine,90326,84.8214,1.0000
clairvoyant,90326,79.4474,1.0000
twap,90327,118.3705,1.0000
lookahead,90327,120.4819,1.0000
two_step,90327,143.7179,1.0000
three_step,90327,121.6616,1.0000
q_learner,90327,112.8706,1.0000
q_learner_fine,90327,107.7410,1.0000
clairvoyant,90327,85.1806,1.0000
twap,90328,97.5292,1.0000
lookahead,90328,82.8543,1.0000
two_step,90328,84.0951,1.0000
three_step,90328,86.3555,1.0000
q_learner,90328,90.8962,1.0000
q_learner_fine,90328,81.8867,1.0000
clairvoyant,90328,58.7694,1.0000
twap,90329,113.4994,1.0000
lookahead,90329,112.6006,1.0000
two_step,90329,152.3616,1.0000
three_step,90329,129.0738,1.0000
q_learner,90329,114.0418,1.0000
q_learner_fine,90329,103.7895,1.0000
clairvoyant,90329,91.7820,1.0000
twap,90330,113.2642,1.0000
lookahead,90330,110.7572,1.0000
two_step,90330,121.0163,1.0000
three_step,90330,110.1430,1.0000
q_learner,90330,109.5550,1.0000
q_learner_fine,90330,97.5968,1.0000
clairvoyant,90330,75.1004,1.0000
twap,90331,112.2151,1.0000
lookahead,90331,98.2123,1.0000
two_step,90331,113.3610,1.0000
three_step,90331,113.1152,1.0000
q_learner,90331,110.3108,1.0000
q_learner_fine,90331,100.0486,1.0000
clairvoyant,90331,80.6320,1.0000
twap,90332,104.0418,1.0000
lookahead,90332,99.6848,1.0000
two_step,90332,105.1767,1.0000
three_step,90332,95.8878,1.0000
q_learner,90332,92.2472,1.0000
q_learner_fine,90332,87.4146,1.0000
clairvoyant,90332,59.9360,1.0000
twap,90333,100.9719,1.0000
lookahead,90333,74.5468,1.0000
two_step,90333,73.8820,1.0000
three_step,90333,75.1192,1.0000
q_learner,90333,94.2692,1.0000
q_learner_fine,90333,74.4266,1.0000
clairvoyant,90333,32.9636,1.0000
twap,90334,86.8048,1.0000
lookahead,90334,79.0803,1.0000
two_step,90334,78.1326,1.0000
three_step,90334,71.3380,1.0000
q_learner,90334,79.6286,1.0000
q_learner_fine,90334,76.9889,1.0000
clairvoyant,90334,49.1792,1.0000
twap,90335,135.5967,1.0000
lookahead,90335,134.8450,1.0000
two_step,90335,137.1906,1.0000
three_step,90335,134.9634,1.0000
q_learner,90335,136.8259,1.0000
q_learner_fine,90335,129.4690,1.0000
clairvoyant,90335,104.9880,1.0000
twap,90336,106.4662,1.0000
lookahead,90336,95.0118,1.0000
two_step,90336,109.5627,1.0000
three_step,90336,80.7177,1.0000
q_learner,90336,105.7460,1.0000
q_learner_fine,90336,93.2347,1.0000
clairvoyant,90336,55.4792,1.0000
twap,90337,120.4903,1.0000
lookahead,90337,92.0871,1.0000
two_step,90337,122.0384,1.0000
three_step,90337,99.9464,1.0000
q_learner,90337,114.6369,1.0000
q_learner_fine,90337,106.4462,1.0000
clairvoyant,90337,89.8759,1.0000
twap,90338,123.3615,1.0000
lookahead,90338,123.5636,1.0000
two_step,90338,121.3553,1.0000
three_step,90338,116.9255,1.0000
q_learner,90338,124.4076,1.0000
q_learner_fine,90338,116.0625,1.0000
clairvoyant,90338,101.7569,1.0000
twap,90339,90.5970,1.0000
lookahead,90339,56.9824,1.0000
two_step,90339,87.4786,1.0000
three_step,90339,66.1602,1.0000
q_learner,90339,85.8502,1.0000
q_learner_fine,90339,79.1057,1.0000
clairvoyant,90339,41.0628,1.0000
twap,90340,95.1956,1.0000
lookahead,90340,63.4650,1.0000
two_step,90340,77.6040,1.0000
three_step,90340,66.9752,1.0000
q_learner,90340,86.2805,1.0000
q_learner_fine,90340,81.9315,1.0000
clairvoyant,90340,39.1344,1.0000
twap,90341,96.1105,1.0000
lookahead,90341,136.6959,1.0000
two_step,90341,167.6598,1.0000
three_step,90341,130.8385,1.0000
q_learner,90341,93.3054,1.0000
q_learner_fine,90341,95.0850,1.0000
clairvoyant,90341,76.1452,1.0000
twap,90342,105.9695,1.0000
lookahead,90342,117.9180,1.0000
two_step,90342,112.1062,1.0000
three_step,90342,110.7518,1.0000
q_learner,90342,114.6905,1.0000
q_learner_fine,90342,106.8055,1.0000
clairvoyant,90342,107.6879,1.0000
twap,90343,102.1835,1.0000
lookahead,90343,66.4988,1.0000
two_step,90343,73.2923,1.0000
three_step,90343,61.0168,1.0000
q_learner,90343,104.5773,1.0000
q_learner_fine,90343,99.8458,1.0000
clairvoyant,90343,46.8963,1.0000
twap,90344,98.7819,1.0000
lookahead,90344,122.3802,1.0000
two_step,90344,144.4438,1.0000
three_step,90344,123.4724,1.0000
q_learner,90344,110.9965,1.0000
q_learner_fine,90344,93.9084,1.0000
clairvoyant,90344,72.3152,1.0000
twap,90345,107.0534,1.0000
lookahead,90345,95.3457,1.0000
two_step,90345,101.6552,1.0000
three_step,90345,89.0397,1.0000
q_learner,90345,103.4163,1.0000
q_learner_fine,90345,94.1261,1.0000
clairvoyant,90345,85.5477,1.0000
twap,90346,103.0775,1.0000
lookahead,90346,141.8151,1.0000
two_step,90346,152.5803,1.0000
three_step,90346,135.1847,1.0000
q_learner,90346,92.0941,1.0000
q_learner_fine,90346,92.0486,1.0000
clairvoyant,90346,99.8408,1.0000
twap,90347,100.0661,1.0000
lookahead,90347,95.6344,1.0000
two_step,90347,78.6467,1.0000
three_step,90347,78.2441,1.0000
q_learner,90347,97.6114,1.0000
q_learner_fine,90347,89.8024,1.0000
clairvoyant,90347,67.9721,1.0000
twap,90348,134.1427,1.0000
lookahead,90348,121.8826,1.0000
two_step,90348,124.8472,1.0000
three_step,90348,122.1174,1.0000
q_learner,90348,140.0823,1.0000
q_learner_fine,90348,124.5564,1.0000
clairvoyant,90348,96.3813,1.0000
twap,90349,137.5923,1.0000
lookahead,90349,141.5785,1.0000
two_step,90349,137.4138,1.0000
three_step,90349,134.4945,1.0000
q_learner,90349,139.7983,1.0000
q_learner_fine,90349,128.3696,1.0000
clairvoyant,90349,120.4402,1.0000
twap,90350,100.3819,1.0000
lookahead,90350,71.3224,1.0000
two_step,90350,76.3112,1.0000
three_step,90350,73.8598,1.0000
q_learner,90350,102.4710,1.0000
q_learner_fine,90350,92.1088,1.0000
clairvoyant,90350,57.7461,1.0000
twap,90351,112.1642,1.0000
lookahead,90351,96.6994,1.0000
two_step,90351,124.9878,1.0000
three_step,90351,115.0154,1.0000
q_learner,90351,98.0109,1.0000
q_learner_fine,90351,101.8520,1.0000
clairvoyant,90351,80.3597,1.0000
twap,90352,121.7258,1.0000
lookahead,90352,155.5606,1.0000
two_step,90352,175.0918,1.0000
three_step,90352,153.5682,1.0000
q_learner,90352,118.1791,1.0000
q_learner_fine,90352,113.6006,1.0000
clairvoyant,90352,98.6824,1.0000
twap,90353,127.6386,1.0000
lookahead,90353,123.5897,1.0000
two_step,90353,133.3338,1.0000
three_step,90353,127.2585,1.0000
q_learner,90353,130.2805,1.0000
q_learner_fine,90353,119.8270,1.0000
clairvoyant,90353,111.7790,1.0000
twap,90354,135.2816,1.0000
lookahead,90354,138.1132,1.0000
two_step,90354,147.1454,1.0000
three_step,90354,142.5824,1.0000
q_learner,90354,137.2274,1.0000
q_learner_fine,90354,124.4738,1.0000
clairvoyant,90354,120.0435,1.0000
twap,90355,110.4087,1.0000
lookahead,90355,86.6565,1.0000
two_step,90355,84.8748,1.0000
three_step,90355,80.9330,1.0000
q_learner,90355,104.5479,1.0000
q_learner_fine,90355,103.7100,1.0000
clairvoyant,90355,82.6049,1.0000
twap,90356,108.1313,1.0000
lookahead,90356,124.8060,1.0000
two_step,90356,126.5235,1.0000
three_step,90356,107.5777,1.0000
q_learner,90356,96.4326,1.0000
q_learner_fine,90356,97.5279,1.0000
clairvoyant,90356,76.2520,1.0000
twap,90357,109.5898,1.0000
lookahead,90357,99.9565,1.0000
two_step,90357,98.1833,1.0000
three_step,90357,101.7779,1.0000
q_learner,90357,111.8019,1.0000
q_learner_fine,90357,96.5077,1.0000
clairvoyant,90357,79.6803,1.0000
twap,90358,124.8168,1.0000
lookahead,90358,117.2376,1.0000
two_step,90358,129.6780,1.0000
three_step,90358,124.1702,1.0000
q_learner,90358,126.1749,1.0000
q_learner_fine,90358,115.2811,1.0000
clairvoyant,90358,92.8836,1.0000
twap,90359,124.3115,1.0000
lookahead,90359,117.0382,1.0000
two_step,90359,122.9677,1.0000
three_step,90359,116.7156,1.0000
q_learner,90359,127.1508,1.0000
q_learner_fine,90359,113.7594,1.0000
clairvoyant,90359,106.2185,1.0000
twap,90360,106.6205,1.0000
lookahead,90360,101.0508,1.0000
two_step,90360,106.8771,1.0000
three_step,90360,99.3085,1.0000
q_learner,90360,107.9328,1.0000
q_learner_fine,90360,101.7168,1.0000
clairvoyant,90360,56.9064,1.0000
twap,90361,116.0245,1.0000
lookahead,90361,115.8443,1.0000
two_step,90361,123.1471,1.0000
three_step,90361,113.9758,1.0000
q_learner,90361,122.8578,1.0000
q_learner_fine,90361,106.7089,1.0000
clairvoyant,90361,106.8290,1.0000
twap,90362,101.4000,1.0000
lookahead,90362,62.8284,1.0000
two_step,90362,68.6505,1.0000
three_step,90362,66.2273,1.0000
q_learner,90362,94.0637,1.0000
q_learner_fine,90362,102.3807,1.0000
clairvoyant,90362,38.9161,1.0000
twap,90363,98.6562,1.0000
lookahead,90363,119.8348,1.0000
two_step,90363,129.1049,1.0000
three_step,90363,114.6732,1.0000
q_learner,90363,95.0429,1.0000
q_learner_fine,90363,83.7507,1.0000
clairvoyant,90363,69.5780,1.0000
twap,90364,106.8159,1.0000
lookahead,90364,92.6576,1.0000
two_step,90364,101.5063,1.0000
three_step,90364,92.4119,1.0000
q_learner,90364,106.8310,1.0000
q_learner_fine,90364,99.7437,1.0000
clairvoyant,90364,65.3013,1.0000
twap,90365,104.7096,1.0000
lookahead,90365,97.2532,1.0000
two_step,90365,117.1859,1.0000
three_step,90365,100.3270,1.0000
q_learner,90365,96.9648,1.0000
q_learner_fine,90365,93.2552,1.0000
clairvoyant,90365,82.1837,1.0000
twap,90366,88.3331,1.0000
lookahead,90366,72.8202,1.0000
two_step,90366,78.5316,1.0000
three_step,90366,57.5444,1.0000
q_learner,90366,84.2635,1.0000
q_learner_fine,90366,73.8112,1.0000
clairvoyant,90366,50.5017,1.0000
twap,90367,106.2774,1.0000
lookahead,90367,105.4554,1.0000
two_step,90367,120.9277,1.0000
three_step,90367,108.9204,1.0000
q_learner,90367,100.8324,1.0000
q_learner_fine,90367,94.7923,1.0000
clairvoyant,90367,93.7047,1.0000
twap,90368,107.2650,1.0000
lookahead,90368,60.2125,1.0000
two_step,90368,73.1405,1.0000
three_step,90368,83.7263,1.0000
q_learner,90368,101.7258,1.0000
q_learner_fine,90368,94.1363,1.0000
clairvoyant,90368,53.3735,1.0000
twap,90369,113.5040,1.0000
lookahead,90369,113.9314,1.0000
two_step,90369,110.1830,1.0000
three_step,90369,122.8290,1.0000
q_learner,90369,110.9626,1.0000
q_learner_fine,90369,101.6188,1.0000
clairvoyant,90369,102.8844,1.0000
twap,90370,99.5884,1.0000
lookahead,90370,122.2632,1.0000
two_step,90370,136.3197,1.0000
three_step,90370,109.2102,1.0000
q_learner,90370,92.3282,1.0000
q_learner_fine,90370,84.7768,1.0000
clairvoyant,90370,77.1350,1.0000
twap,90371,97.9363,1.0000
lookahead,90371,77.5459,1.0000
two_step,90371,108.3593,1.0000
three_step,90371,79.8155,1.0000
q_learner,90371,92.1861,1.0000
q_learner_fine,90371,78.2679,1.0000
clairvoyant,90371,46.2992,1.0000
twap,90372,119.0384,1.0000
lookahead,90372,116.4367,1.0000
two_step,90372,130.7376,1.0000
three_step,90372,119.4131,1.0000
q_learner,90372,138.2979,1.0000
q_learner_fine,90372,104.5926,1.0000
clairvoyant,90372,71.8636,1.0000
twap,90373,115.4016,1.0000
lookahead,90373,124.8869,1.0000
two_step,90373,141.8875,1.0000
three_step,90373,127.7863,1.0000
q_learner,90373,114.4452,1.0000
q_learner_fine,90373,106.9818,1.0000
clairvoyant,90373,98.3271,1.0000
twap,90374,91.9587,1.0000
lookahead,90374,58.8822,1.0000
two_step,90374,80.9371,1.0000
three_step,90374,67.6260,1.0000
q_learner,90374,92.3081,1.0000
q_learner_fine,90374,82.5094,1.0000
clairvoyant,90374,31.3441,1.0000
twap,90375,126.1501,1.0000
lookahead,90375,112.4164,1.0000
two_step,90375,109.6161,1.0000
three_step,90375,111.1692,1.0000
q_learner,90375,131.5254,1.0000
q_learner_fine,90375,115.1993,1.0000
clairvoyant,90375,104.9066,1.0000
twap,90376,116.6678,1.0000
lookahead,90376,99.9930,1.0000
two_step,90376,100.6199,1.0000
three_step,90376,101.1275,1.0000
q_learner,90376,117.0306,1.0000
q_learner_fine,90376,103.8656,1.0000
clairvoyant,90376,85.9082,1.0000
twap,90377,120.5963,1.0000
lookahead,90377,107.6166,1.0000
two_step,90377,128.6244,1.0000
three_step,90377,119.7735,1.0000
q_learner,90377,117.0457,1.0000
q_learner_fine,90377,109.9221,1.0000
clairvoyant,90377,84.2337,1.0000
twap,90378,119.2006,1.0000
lookahead,90378,95.4610,1.0000
two_step,90378,124.0857,1.0000
three_step,90378,97.4231,1.0000
q_learner,90378,112.9069,1.0000
q_learner_fine,90378,101.3653,1.0000
clairvoyant,90378,89.2370,1.0000
twap,90379,117.4878,1.0000
lookahead,90379,110.9915,1.0000
two_step,90379,114.0187,1.0000
three_step,90379,111.3620,1.0000
q_learner,90379,115.9478,1.0000
q_learner_fine,90379,107.0650,1.0000
clairvoyant,90379,90.8415,1.0000
twap,90380,135.7435,1.0000
lookahead,90380,115.2223,1.0000
two_step,90380,108.1587,1.0000
three_step,90380,104.8809,1.0000
q_learner,90380,153.1685,1.0000
q_learner_fine,90380,130.5310,1.0000
clairvoyant,90380,63.9221,1.0000
twap,90381,95.5255,1.0000
lookahead,90381,86.1894,1.0000
two_step,90381,75.4424,1.0000
three_step,90381,74.0316,1.0000
q_learner,90381,90.3054,1.0000
q_learner_fine,90381,86.2834,1.0000
clairvoyant,90381,68.3371,1.0000
twap,90382,103.7548,1.0000
lookahead,90382,80.4270,1.0000
two_step,90382,129.4288,1.0000
three_step,90382,84.2310,1.0000
q_learner,90382,94.0451,1.0000
q_learner_fine,90382,92.4250,1.0000
clairvoyant,90382,63.6394,1.0000
twap,90383,111.2742,1.0000
lookahead,90383,65.7814,1.0000
two_step,90383,74.4064,1.0000
three_step,90383,71.2858,1.0000
q_learner,90383,104.5087,1.0000
q_learner_fine,90383,95.1647,1.0000
clairvoyant,90383,47.0501,1.0000
twap,90384,103.4298,1.0000
lookahead,90384,82.9762,1.0000
two_step,90384,100.2839,1.0000
three_step,90384,90.3378,1.0000
q_learner,90384,97.4124,1.0000
q_learner_fine,90384,85.2072,1.0000
clairvoyant,90384,65.1452,1.0000
twap,90385,101.8808,1.0000
lookahead,90385,83.4687,1.0000
two_step,90385,115.9280,1.0000
three_step,90385,88.6214,1.0000
q_learner,90385,92.0534,1.0000
q_learner_fine,90385,88.0538,1.0000
clairvoyant,90385,72.2534,1.0000
twap,90386,113.4112,1.0000
lookahead,90386,118.3512,1.0000
two_step,90386,128.0460,1.0000
three_step,90386,123.7650,1.0000
q_learner,90386,117.1231,1.0000
q_learner_fine,90386,103.7110,1.0000
clairvoyant,90386,92.8844,1.0000
twap,90387,116.5646,1.0000
lookahead,90387,96.4446,1.0000
two_step,90387,99.9399,1.0000
three_step,90387,99.7355,1.0000
q_learner,90387,113.4186,1.0000
q_learner_fine,90387,106.4268,1.0000
clairvoyant,90387,90.7525,1.0000
twap,90388,128.1701,1.0000
lookahead,90388,134.8304,1.0000
two_step,90388,131.8237,1.0000
three_step,90388,127.7888,1.0000
q_learner,90388,129.8738,1.0000
q_learner_fine,90388,116.4895,1.0000
clairvoyant,90388,108.5965,1.0000
twap,90389,141.2096,1.0000
lookahead,90389,137.2354,1.0000
two_step,90389,145.0081,1.0000
three_step,90389,143.4418,1.0000
q_learner,90389,133.0698,1.0000
q_learner_fine,90389,127.7197,1.0000
clairvoyant,90389,120.6408,1.0000
twap,90390,99.6417,1.0000
lookahead,90390,93.0245,1.0000
two_step,90390,113.5685,1.0000
three_step,90390,113.0153,1.0000
q_learner,90390,90.8675,1.0000
q_learner_fine,90390,84.5379,1.0000
clairvoyant,90390,66.7750,1.0000
twap,90391,97.9302,1.0000
lookahead,90391,111.0330,1.0000
two_step,90391,117.1407,1.0000
three_step,90391,108.9459,1.0000
q_learner,90391,80.9161,1.0000
q_learner_fine,90391,80.2276,1.0000
clairvoyant,90391,63.2296,1.0000
twap,90392,107.3085,1.0000
lookahead,90392,66.1904,1.0000
two_step,90392,76.5186,1.0000
three_step,90392,73.6103,1.0000
q_learner,90392,97.7706,1.0000
q_learner_fine,90392,88.8641,1.0000
clairvoyant,90392,51.9985,1.0000
twap,90393,129.9718,1.0000
lookahead,90393,118.4451,1.0000
two_step,90393,126.7494,1.0000
three_step,90393,120.0842,1.0000
q_learner,90393,130.4475,1.0000
q_learner_fine,90393,113.1387,1.0000
clairvoyant,90393,90.2018,1.0000
twap,90394,109.1541,1.0000
lookahead,90394,105.3096,1.0000
two_step,90394,122.3565,1.0000
three_step,90394,102.5107,1.0000
q_learner,90394,103.4391,1.0000
q_learner_fine,90394,95.7390,1.0000
clairvoyant,90394,82.4701,1.0000
twap,90395,139.8441,1.0000
lookahead,90395,144.3302,1.0000
two_step,90395,141.3098,1.0000
three_step,90395,138.6149,1.0000
q_learner,90395,135.6678,1.0000
q_learner_fine,90395,132.9796,1.0000
clairvoyant,90395,129.3408,1.0000
twap,90396,101.7683,1.0000
lookahead,90396,62.9641,1.0000
two_step,90396,74.1907,1.0000
three_step,90396,64.8756,1.0000
q_learner,90396,90.4045,1.0000
q_learner_fine,90396,78.8758,1.0000
clairvoyant,90396,53.2411,1.0000
twap,90397,113.6674,1.0000
lookahead,90397,77.9519,1.0000
two_step,90397,77.4768,1.0000
three_step,90397,72.7041,1.0000
q_learner,90397,104.9949,1.0000
q_learner_fine,90397,95.4143,1.0000
clairvoyant,90397,63.6486,1.0000
twap,90398,130.1549,1.0000
lookahead,90398,131.0132,1.0000
two_step,90398,127.0710,1.0000
three_step,90398,122.7003,1.0000
q_learner,90398,127.6647,1.0000
q_learner_fine,90398,112.4343,1.0000
clairvoyant,90398,125.6284,1.0000
twap,90399,128.5675,1.0000
lookahead,90399,103.3965,1.0000
two_step,90399,123.3799,1.0000
three_step,90399,118.4097,1.0000
q_learner,90399,138.7172,1.0000
q_learner_fine,90399,126.2205,1.0000
clairvoyant,90399,67.9726,1.0000
twap,90400,129.7468,1.0000
lookahead,90400,109.6881,1.0000
two_step,90400,102.0407,1.0000
three_step,90400,107.1132,1.0000
q_learner,90400,128.1826,1.0000
q_learner_fine,90400,121.0796,1.0000
clairvoyant,90400,96.8661,1.0000
twap,90401,114.5791,1.0000
lookahead,90401,96.8106,1.0000
two_step,90401,98.5619,1.0000
three_step,90401,100.2607,1.0000
q_learner,90401,118.4780,1.0000
q_learner_fine,90401,101.8982,1.0000
clairvoyant,90401,79.8534,1.0000
twap,90402,108.9721,1.0000
lookahead,90402,85.0095,1.0000
two_step,90402,97.3919,1.0000
three_step,90402,78.6227,1.0000
q_learner,90402,107.4483,1.0000
q_learner_fine,90402,94.3811,1.0000
clairvoyant,90402,78.3463,1.0000
twap,90403,101.0090,1.0000
lookahead,90403,61.5744,1.0000
two_step,90403,65.7761,1.0000
three_step,90403,60.8024,1.0000
q_learner,90403,107.6257,1.0000
q_learner_fine,90403,89.6962,1.0000
clairvoyant,90403,38.3284,1.0000
twap,90404,88.4900,1.0000
lookahead,90404,61.8940,1.0000
two_step,90404,70.9441,1.0000
three_step,90404,66.2275,1.0000
q_learner,90404,89.4787,1.0000
q_learner_fine,90404,81.9959,1.0000
clairvoyant,90404,54.7193,1.0000
twap,90405,100.3688,1.0000
lookahead,90405,100.0013,1.0000
two_step,90405,98.3966,1.0000
three_step,90405,85.0005,1.0000
q_learner,90405,85.1878,1.0000
q_learner_fine,90405,100.5595,1.0000
clairvoyant,90405,63.7583,1.0000
twap,90406,104.5956,1.0000
lookahead,90406,68.6744,1.0000
two_step,90406,79.2867,1.0000
